Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1		Chrom.1	
UV		Cond		Conc B		Injection		Run Log		Fraction		UV_CUT_TEMP@100,BASEM	
ml	mAU	ml	mS/cm	ml	%	ml	Injection	ml	Logbook	ml	Fraction	ml	mAU
0.189772	16.882074	0.379554	28.51848	1.89782	0							0.189772	-0.177
0.190352	16.882278	0.380715	28.516361	1.903624	0							0.190352	-0.176725
0.190933	16.881752	0.381875	28.514292	1.909427	0							0.190933	-0.17645
0.191513	16.881536	0.383036	28.512188	1.915231	0							0.191513	-0.176175
0.192093	16.882547	0.384197	28.510042	1.921035	0							0.192093	-0.175993
0.192674	16.882093	0.385358	28.507954	1.926839	0							0.192674	-0.175811
0.193254	16.882366	0.386518	28.505743	1.932642	0							0.193254	-0.175629
0.193834	16.881411	0.387679	28.503614	1.938446	0							0.193834	-0.175447
0.194415	16.880602	0.38884	28.501398	1.94425	0							0.194415	-0.175265
0.194995	16.880062	0.39	28.499214	1.950053	0							0.194995	-0.175082
0.195575	16.878859	0.391161	28.497103	1.955857	0							0.195575	-0.1749
0.196156	16.878515	0.392322	28.494942	1.961661	0							0.196156	-0.174718
0.196736	16.877962	0.393483	28.492746	1.967465	0							0.196736	-0.174536
0.197316	16.876945	0.394643	28.490536	1.973268	0							0.197316	-0.174354
0.197897	16.876038	0.395804	28.488308	1.979072	0							0.197897	-0.173987
0.198477	16.875309	0.396965	28.486153	1.984876	0							0.198477	-0.173621
0.199057	16.875086	0.398125	28.483971	1.99068	0							0.199057	-0.173255
0.199638	16.875124	0.399286	28.481819	1.996483	0							0.199638	-0.172888
0.200218	16.875807	0.400447	28.479639	2.002287	0							0.200218	-0.172522
0.200798	16.875364	0.401608	28.477467	2.008091	0							0.200798	-0.172155
0.201379	16.874901	0.402768	28.475285	2.013894	0							0.201379	-0.171789
0.201959	16.874277	0.403929	28.473156	2.019698	0							0.201959	-0.171423
0.20254	16.874058	0.40509	28.470957	2.025502	0							0.20254	-0.171056
0.20312	16.874189	0.40625	28.468824	2.031306	0							0.20312	-0.17069
0.2037	16.873661	0.407411	28.466677	2.037109	0							0.2037	-0.170509
0.204281	16.872799	0.408572	28.464472	2.042913	0							0.204281	-0.170328
0.204861	16.871975	0.409733	28.462345	2.048717	0							0.204861	-0.170146
0.205441	16.871273	0.410893	28.46027	2.054521	0							0.205441	-0.169965
0.206022	16.871458	0.412054	28.458221	2.060324	0							0.206022	-0.169784
0.206602	16.871399	0.413215	28.456186	2.066128	0							0.206602	-0.169603
0.207182	16.871235	0.414375	28.454103	2.071932	0							0.207182	-0.169422
0.207763	16.870918	0.415536	28.452127	2.077735	0							0.207763	-0.169241
0.208343	16.871115	0.416697	28.450281	2.083539	0							0.208343	-0.169059
0.208923	16.871964	0.417858	28.4485	2.089343	0							0.208923	-0.168878
0.209504	16.873035	0.419018	28.446705	2.095147	0							0.209504	-0.168697
0.210084	16.873621	0.420179	28.444771	2.10095	0							0.210084	-0.168517
0.210664	16.874725	0.42134	28.442781	2.106754	0							0.210664	-0.168336
0.211245	16.875349	0.4225	28.440809	2.112558	0							0.211245	-0.168155
0.211825	16.876427	0.423661	28.438879	2.118361	0							0.211825	-0.167974
0.212405	16.877577	0.424822	28.437141	2.124165	0							0.212405	-0.167794
0.212986	16.878391	0.425983	28.435369	2.129969	0							0.212986	-0.167613
0.213566	16.878809	0.427143	28.433519	2.135773	0							0.213566	-0.167432
0.214146	16.880066	0.428304	28.431816	2.141577	0							0.214146	-0.167252
0.214727	16.881292	0.429465	28.430143	2.14738	0							0.214727	-0.167071
0.215307	16.882648	0.430625	28.42841	2.153184	0							0.215307	-0.166708
0.215887	16.884199	0.431786	28.426756	2.158988	0							0.215887	-0.166345
0.216468	16.884871	0.432947	28.425089	2.164791	0							0.216468	-0.165982
0.217048	16.886005	0.434108	28.423384	2.170595	0							0.217048	-0.165619
0.217628	16.887184	0.435268	28.421698	2.176399	0							0.217628	-0.165257
0.218209	16.889479	0.436429	28.419998	2.182203	0							0.218209	-0.164894
0.218789	16.891518	0.43759	28.418247	2.188006	0							0.218789	-0.164531
0.219369	16.892643	0.43875	28.416647	2.19381	0							0.219369	-0.164168
0.21995	16.894079	0.439911	28.415075	2.199614	0							0.21995	-0.163805
0.22053	16.895739	0.441072	28.413469	2.205418	0							0.22053	-0.163443
0.22111	16.896681	0.442233	28.411926	2.211221	0							0.22111	-0.163263
0.221691	16.89777	0.443393	28.410395	2.217025	0							0.221691	-0.163084
0.222271	16.898687	0.444554	28.408867	2.222829	0							0.222271	-0.162905
0.222851	16.90008	0.445715	28.40753	2.228632	0							0.222851	-0.162726
0.223432	16.901104	0.446875	28.406044	2.234436	0							0.223432	-0.162547
0.224012	16.901096	0.448036	28.404476	2.24024	0							0.224012	-0.162368
0.224593	16.900877	0.449197	28.403151	2.246044	0							0.224593	-0.162189
0.225173	16.90048	0.450358	28.401758	2.251847	0							0.225173	-0.16201
0.225753	16.90053	0.451518	28.400326	2.257651	0							0.225753	-0.161831
0.226334	16.900705	0.452679	28.399057	2.263455	0							0.226334	-0.161651
0.226914	16.900349	0.45384	28.39782	2.269258	0							0.226914	-0.161292
0.227494	16.89974	0.455	28.396496	2.275062	0							0.227494	-0.160933
0.228075	16.899321	0.456161	28.3953	2.280866	0							0.228075	-0.160574
0.228655	16.898989	0.457322	28.394047	2.28667	0							0.228655	-0.160215
0.229235	16.89847	0.458483	28.392784	2.292474	0							0.229235	-0.159856
0.229816	16.898212	0.459643	28.391695	2.298277	0							0.229816	-0.159497
0.230396	16.898558	0.460804	28.390533	2.304081	0							0.230396	-0.159138
0.230976	16.899343	0.461965	28.389219	2.309885	0							0.230976	-0.158779
0.231557	16.899818	0.463125	28.387993	2.315688	0							0.231557	-0.15842
0.232137	16.899397	0.464286	28.386868	2.321492	0							0.232137	-0.158061
0.232717	16.898756	0.465447	28.38567	2.327296	0							0.232717	-0.157883
0.233298	16.898211	0.466608	28.384537	2.3331	0							0.233298	-0.157706
0.233878	16.897907	0.467768	28.383413	2.338903	0							0.233878	-0.157529
0.234458	16.89797	0.468929	28.382303	2.344707	0							0.234458	-0.157352
0.235039	16.897257	0.47009	28.381292	2.350511	0							0.235039	-0.157175
0.235619	16.896616	0.47125	28.380386	2.356314	0							0.235619	-0.156998
0.236199	16.896297	0.472411	28.379311	2.362118	0							0.236199	-0.156821
0.23678	16.8958	0.473572	28.378275	2.367922	0							0.23678	-0.156644
0.23736	16.894896	0.474733	28.377352	2.373726	0							0.23736	-0.156467
0.23794	16.893415	0.475893	28.376442	2.379529	0							0.23794	-0.15629
0.238521	16.892296	0.477054	28.375326	2.385333	0							0.238521	-0.156114
0.239101	16.891542	0.478215	28.37421	2.391137	0							0.239101	-0.155937
0.239681	16.89028	0.479375	28.373289	2.396941	0							0.239681	-0.155761
0.240262	16.889357	0.480536	28.372379	2.402744	0							0.240262	-0.155585
0.240842	16.888327	0.481697	28.37137	2.408548	0							0.240842	-0.155409
0.241422	16.885792	0.482858	28.370525	2.414352	0							0.241422	-0.155232
0.242003	16.882454	0.484018	28.369705	2.420156	0							0.242003	-0.155056
0.242583	16.878164	0.485179	28.3689	2.425959	0							0.242583	-0.15488
0.243163	16.8734	0.48634	28.368034	2.431763	0							0.243163	-0.154703
0.243744	16.867723	0.4875	28.36718	2.437567	0							0.243744	-0.154527
0.244324	16.862024	0.488661	28.36639	2.443371	0							0.244324	-0.154174
0.244905	16.857382	0.489822	28.365786	2.449174	0							0.244905	-0.153821
0.245485	16.852846	0.490983	28.365025	2.454978	0							0.245485	-0.153468
0.246065	16.847816	0.492143	28.364296	2.460782	0							0.246065	-0.153115
0.246646	16.8424	0.493304	28.363619	2.466585	0							0.246646	-0.152763
0.247226	16.836477	0.494465	28.362829	2.472389	0							0.247226	-0.15241
0.247806	16.830153	0.495625	28.362001	2.478193	0							0.247806	-0.152057
0.248387	16.824492	0.496786	28.361326	2.483997	0							0.248387	-0.151704
0.248967	16.819151	0.497947	28.360605	2.4898	0							0.248967	-0.151351
0.249547	16.814163	0.499108	28.359945	2.495604	0							0.249547	-0.150998
0.250128	16.808964	0.500268	28.359106	2.501408	0							0.250128	-0.150824
0.250708	16.804043	0.501429	28.358419	2.507211	0							0.250708	-0.150651
0.251288	16.799427	0.50259	28.357801	2.513015	0							0.251288	-0.150477
0.251869	16.794811	0.503751	28.357227	2.518819	0							0.251869	-0.150303
0.252449	16.791473	0.504911	28.356405	2.524623	0							0.252449	-0.150129
0.253029	16.788324	0.506072	28.355696	2.530427	0							0.253029	-0.149956
0.25361	16.785494	0.507233	28.355032	2.53623	0							0.25361	-0.149782
0.25419	16.782829	0.508393	28.354496	2.542034	0							0.25419	-0.149608
0.25477	16.779634	0.509554	28.353926	2.547838	0							0.25477	-0.149434
0.255351	16.776089	0.510715	28.353167	2.553641	0							0.255351	-0.149261
0.255931	16.772463	0.511876	28.352568	2.559445	0							0.255931	-0.148913
0.256511	16.768999	0.513036	28.352058	2.565249	0							0.256511	-0.148566
0.257092	16.76597	0.514197	28.351599	2.571053	0							0.257092	-0.148218
0.257672	16.762409	0.515358	28.351099	2.576856	0							0.257672	-0.147871
0.258252	16.759607	0.516518	28.350601	2.58266	0							0.258252	-0.147523
0.258833	16.756042	0.517679	28.350073	2.588464	0							0.258833	-0.147176
0.259413	16.752157	0.51884	28.349535	2.594267	0							0.259413	-0.146828
0.259993	16.747831	0.520001	28.349045	2.600071	0							0.259993	-0.146481
0.260574	16.743538	0.521161	28.348583	2.605875	0							0.260574	-0.146133
0.261154	16.739553	0.522322	28.348015	2.611679	0							0.261154	-0.145786
0.261734	16.736389	0.523483	28.347464	2.617482	0							0.261734	-0.145615
0.262315	16.733179	0.524643	28.34713	2.623286	0							0.262315	-0.145444
0.262895	16.730165	0.525804	28.346905	2.62909	0							0.262895	-0.145273
0.263475	16.726704	0.526965	28.346542	2.634894	0							0.263475	-0.145102
0.264056	16.723701	0.528126	28.346018	2.640697	0							0.264056	-0.144931
0.264636	16.721132	0.529286	28.345438	2.646501	0							0.264636	-0.144761
0.265216	16.717672	0.530447	28.345133	2.652305	0							0.265216	-0.14459
0.265797	16.714643	0.531608	28.344765	2.658108	0							0.265797	-0.144419
0.266377	16.712021	0.532768	28.344387	2.663912	0							0.266377	-0.144248
0.266958	16.709221	0.533929	28.343927	2.669716	0							0.266958	-0.144077
0.267538	16.705204	0.53509	28.343496	2.67552	0							0.267538	-0.143736
0.268118	16.701044	0.536251	28.343061	2.681324	0							0.268118	-0.143394
0.268699	16.697882	0.537411	28.342766	2.687127	0							0.268699	-0.143053
0.269279	16.695135	0.538572	28.342533	2.692931	0							0.269279	-0.142711
0.269859	16.692007	0.539733	28.34235	2.698735	0							0.269859	-0.14237
0.27044	16.690073	0.540893	28.341856	2.704538	0							0.27044	-0.142028
0.27102	16.688124	0.542054	28.341455	2.710342	0							0.27102	-0.141687
0.2716	16.688213	0.543215	28.341053	2.716146	0							0.2716	-0.141345
0.272181	16.689583	0.544376	28.340576	2.72195	0							0.272181	-0.141004
0.272761	16.69108	0.545536	28.340235	2.727753	0							0.272761	-0.140663
0.273341	16.692595	0.546697	28.339808	2.733557	0							0.273341	-0.140495
0.273922	16.692844	0.547858	28.33931	2.739361	0							0.273922	-0.140327
0.274502	16.693214	0.549018	28.338875	2.745164	0							0.274502	-0.140159
0.275082	16.693804	0.550179	28.338428	2.750968	0							0.275082	-0.139991
0.275663	16.695145	0.55134	28.338015	2.756772	0							0.275663	-0.139824
0.276243	16.696758	0.552501	28.337727	2.762576	0							0.276243	-0.139656
0.276823	16.69832	0.553661	28.337389	2.768379	0							0.276823	-0.139488
0.277404	16.699434	0.554822	28.336946	2.774183	0							0.277404	-0.13932
0.277984	16.701157	0.555983	28.336369	2.779987	0							0.277984	-0.139153
0.278564	16.70199	0.557143	28.335903	2.78579	0							0.278564	-0.138985
0.279145	16.703423	0.558304	28.335445	2.791594	0							0.279145	-0.13865
0.279725	16.704636	0.559465	28.335039	2.797398	0							0.279725	-0.138315
0.280305	16.705217	0.560626	28.334801	2.803202	0							0.280305	-0.13798
0.280886	16.706953	0.561786	28.334269	2.809005	0							0.280886	-0.137645
0.281466	16.707012	0.562947	28.333687	2.814809	0							0.281466	-0.13731
0.282046	16.707518	0.564108	28.333374	2.820613	0							0.282046	-0.136975
0.282627	16.708893	0.565268	28.33292	2.826417	0							0.282627	-0.13664
0.283207	16.709429	0.566429	28.332495	2.83222	0							0.283207	-0.136305
0.283787	16.710022	0.56759	28.332088	2.838024	0							0.283787	-0.13597
0.284368	16.710911	0.568751	28.331627	2.843828	0							0.284368	-0.135636
0.284948	16.71221	0.569911	28.331244	2.849632	0							0.284948	-0.135471
0.285528	16.713915	0.571072	28.330822	2.855435	0							0.285528	-0.135307
0.286109	16.714819	0.572233	28.330498	2.861239	0							0.286109	-0.135142
0.286689	16.716497	0.573393	28.32995	2.867043	0							0.286689	-0.134978
0.28727	16.717367	0.574554	28.329573	2.872847	0							0.28727	-0.134813
0.28785	16.717968	0.575715	28.329157	2.87865	0							0.28785	-0.134649
0.28843	16.719446	0.576876	28.328762	2.884454	0							0.28843	-0.134485
0.289011	16.721415	0.578036	28.328423	2.890258	0							0.289011	-0.13432
0.289591	16.723064	0.579197	28.328093	2.896061	0							0.289591	-0.134156
0.290171	16.724598	0.580358	28.327774	2.901865	0							0.290171	-0.133991
0.290752	16.725922	0.581518	28.327433	2.907669	0							0.290752	-0.133663
0.291332	16.727381	0.582679	28.326918	2.913473	0							0.291332	-0.133335
0.291912	16.728516	0.58384	28.326418	2.919276	0							0.291912	-0.133007
0.292493	16.729511	0.585001	28.325968	2.92508	0							0.292493	-0.132679
0.293073	16.730549	0.586161	28.325525	2.930884	0							0.293073	-0.132351
0.293653	16.731142	0.587322	28.324989	2.936687	0							0.293653	-0.132023
0.294234	16.731947	0.588483	28.324545	2.942491	0							0.294234	-0.131695
0.294814	16.733515	0.589643	28.324108	2.948295	0							0.294814	-0.131368
0.295394	16.734596	0.590804	28.323589	2.954099	0							0.295394	-0.13104
0.295975	16.736095	0.591965	28.323124	2.959903	0							0.295975	-0.130712
0.296555	16.737532	0.593126	28.322607	2.965706	0							0.296555	-0.130388
0.297135	16.739424	0.594286	28.322226	2.97151	0							0.297135	-0.130065
0.297716	16.740826	0.595447	28.321899	2.977314	0							0.297716	-0.129742
0.298296	16.742287	0.596608	28.32152	2.983117	0							0.298296	-0.129419
0.298876	16.743532	0.597768	28.321037	2.988921	0							0.298876	-0.129096
0.299457	16.744768	0.598929	28.320583	2.994725	0							0.299457	-0.128773
0.300037	16.74683	0.60009	28.32015	3.000529	0							0.300037	-0.12845
0.300617	16.747478	0.601251	28.31975	3.006332	0							0.300617	-0.128127
0.301198	16.746975	0.602411	28.319384	3.012136	0							0.301198	-0.127803
0.301778	16.747364	0.603572	28.318899	3.01794	0							0.301778	-0.12748
0.302358	16.748281	0.604733	28.318457	3.023743	0							0.302358	-0.127322
0.302939	16.748674	0.605893	28.318146	3.029547	0							0.302939	-0.127163
0.303519	16.749809	0.607054	28.317781	3.035351	0							0.303519	-0.127005
0.304099	16.751122	0.608215	28.317507	3.041155	0							0.304099	-0.126847
0.30468	16.751167	0.609376	28.31727	3.046958	0							0.30468	-0.126688
0.30526	16.7521	0.610536	28.316902	3.052762	0							0.30526	-0.12653
0.30584	16.752893	0.611697	28.316565	3.058566	0							0.30584	-0.126371
0.306421	16.753862	0.612858	28.316149	3.06437	0							0.306421	-0.126213
0.307001	16.754562	0.614018	28.315844	3.070173	0							0.307001	-0.126054
0.307581	16.755239	0.615179	28.315453	3.075977	0							0.307581	-0.125896
0.308162	16.75526	0.61634	28.315039	3.081781	0							0.308162	-0.12558
0.308742	16.756596	0.617501	28.314518	3.087584	0							0.308742	-0.125265
0.309323	16.757401	0.618661	28.314051	3.093388	0							0.309323	-0.124949
0.309903	16.758381	0.619822	28.313627	3.099192	0							0.309903	-0.124634
0.310483	16.759209	0.620983	28.313236	3.104996	0							0.310483	-0.124318
0.311064	16.760555	0.622144	28.312761	3.1108	0							0.311064	-0.124002
0.311644	16.762045	0.623304	28.312401	3.116603	0							0.311644	-0.123687
0.312224	16.763517	0.624465	28.311993	3.122407	0							0.312224	-0.123371
0.312805	16.764862	0.625626	28.311584	3.128211	0							0.312805	-0.123055
0.313385	16.766981	0.626786	28.311291	3.134014	0							0.313385	-0.12274
0.313965	16.769743	0.627947	28.310928	3.139818	0							0.313965	-0.122585
0.314546	16.772427	0.629108	28.310619	3.145622	0							0.314546	-0.122431
0.315126	16.775963	0.630269	28.31039	3.151426	0							0.315126	-0.122276
0.315706	16.780582	0.631429	28.310093	3.157229	0							0.315706	-0.122121
0.316287	16.785847	0.63259	28.309723	3.163033	0							0.316287	-0.121967
0.316867	16.791988	0.633751	28.30937	3.168837	0							0.316867	-0.121812
0.317447	16.799824	0.634911	28.308994	3.17464	0							0.317447	-0.121657
0.318028	16.808607	0.636072	28.308743	3.180444	0							0.318028	-0.121503
0.318608	16.819353	0.637233	28.308607	3.186248	0							0.318608	-0.121348
0.319188	16.831394	0.638394	28.308439	3.192052	0							0.319188	-0.121193
0.319769	16.844637	0.639554	28.308302	3.197855	0							0.319769	-0.120886
0.320349	16.859438	0.640715	28.308044	3.203659	0							0.320349	-0.120578
0.320929	16.876167	0.641876	28.307699	3.209463	0							0.320929	-0.12027
0.32151	16.895155	0.643036	28.307467	3.215267	0							0.32151	-0.119962
0.32209	16.916567	0.644197	28.307291	3.22107	0							0.32209	-0.119654
0.32267	16.939465	0.645358	28.307095	3.226874	0							0.32267	-0.119346
0.323251	16.964312	0.646519	28.306904	3.232678	0							0.323251	-0.119038
0.323831	16.989859	0.647679	28.306705	3.238482	0							0.323831	-0.118731
0.324411	17.016968	0.64884	28.306494	3.244285	0							0.324411	-0.118423
0.324992	17.045019	0.650001	28.306208	3.250089	0							0.324992	-0.118115
0.325572	17.076469	0.651161	28.30579	3.255893	0							0.325572	-0.117812
0.326152	17.109102	0.652322	28.305321	3.261696	0							0.326152	-0.11751
0.326733	17.142206	0.653483	28.304928	3.2675	0							0.326733	-0.117207
0.327313	17.176403	0.654644	28.30468	3.273304	0							0.327313	-0.116905
0.327893	17.210159	0.655804	28.304457	3.279108	0							0.327893	-0.116602
0.328474	17.245884	0.656965	28.304211	3.284911	0							0.328474	-0.116299
0.329054	17.282246	0.658126	28.303843	3.290715	0							0.329054	-0.115997
0.329634	17.319918	0.659286	28.303297	3.296519	0							0.329634	-0.115694
0.330215	17.358765	0.660447	28.302824	3.302323	0							0.330215	-0.115392
0.330795	17.397783	0.661608	28.302422	3.308126	0							0.330795	-0.115089
0.331376	17.43745	0.662769	28.30209	3.31393	0							0.331376	-0.114941
0.331956	17.47773	0.663929	28.301861	3.319734	0							0.331956	-0.114793
0.332536	17.517979	0.66509	28.30158	3.325537	0							0.332536	-0.114645
0.333117	17.558153	0.666251	28.301224	3.331341	0							0.333117	-0.114497
0.333697	17.598532	0.667411	28.300739	3.337145	0							0.333697	-0.114349
0.334277	17.638584	0.668572	28.300341	3.342949	0							0.334277	-0.114201
0.334858	17.679651	0.669733	28.300117	3.348752	0							0.334858	-0.114052
0.335438	17.72123	0.670894	28.29986	3.354556	0							0.335438	-0.113904
0.336018	17.76272	0.672054	28.299568	3.36036	0							0.336018	-0.113756
0.336599	17.803808	0.673215	28.29933	3.366163	0							0.336599	-0.113608
0.337179	17.84523	0.674376	28.299011	3.371967	0							0.337179	-0.113314
0.337759	17.886049	0.675536	28.298706	3.377771	0							0.337759	-0.113019
0.33834	17.927004	0.676697	28.298388	3.383575	0							0.33834	-0.112725
0.33892	17.967623	0.677858	28.298019	3.389379	0							0.33892	-0.11243
0.3395	18.008186	0.679019	28.29775	3.395182	0							0.3395	-0.112136
0.340081	18.048904	0.680179	28.297411	3.400986	0							0.340081	-0.111841
0.340661	18.088205	0.68134	28.29706	3.40679	0							0.340661	-0.111547
0.341241	18.12792	0.682501	28.296837	3.412593	0							0.341241	-0.111252
0.341822	18.167074	0.683661	28.296564	3.418397	0							0.341822	-0.110958
0.342402	18.206348	0.684822	28.296215	3.424201	0							0.342402	-0.110663
0.342982	18.24535	0.685983	28.295835	3.430005	0							0.342982	-0.110374
0.343563	18.283583	0.687144	28.295477	3.435808	0							0.343563	-0.110085
0.344143	18.320957	0.688304	28.295137	3.441612	0							0.344143	-0.109796
0.344723	18.356569	0.689465	28.294802	3.447416	0							0.344723	-0.109507
